"[[1.6730200052261353, -0.1611924171447754, -0.3782162368297577, -0.44660523533821106, -1.8804795742034912], [1.9022223949432373, -0.6680261492729187, -0.5184292197227478, -0.5476304292678833, -2.1315643787384033], [0.3663318157196045, 1.0760128498077393, 0.9778029322624207, 0.09455040842294693, 1.558290719985962], [-0.6416049003601074, 0.5963906645774841, 0.5013182163238525, 0.8963966369628906, 0.5702243447303772], [2.575335741043091, -0.2465621531009674, 0.1754995882511139, 1.0824730396270752, 1.1751127243041992]]"
"[[1.7071653604507446, -0.18757550418376923, -0.4167747497558594, -0.4806060194969177, -1.9142978191375732], [1.918962836265564, -0.6833335757255554, -0.536363422870636, -0.5641881227493286, -2.1489310264587402], [0.38906583189964294, 1.0694801807403564, 0.9496331214904785, 0.11724989861249924, 1.5786632299423218], [-0.5847674608230591, 0.60419762134552, 0.46914318203926086, 0.8758087158203125, 0.6268920302391052], [2.6158454418182373, -0.2724487781524658, 0.13714008033275604, 1.0461870431900024, 1.1364425420761108]]"
"[[1.7351491451263428, -0.21662943065166473, -0.44495391845703125, -0.5000128149986267, -1.9423439502716064], [1.9301928281784058, -0.6965750455856323, -0.547903835773468, -0.5727927088737488, -2.161416530609131], [0.4184323251247406, 1.0592495203018188, 0.9550902843475342, 0.1468024104833603, 1.5701322555541992], [-0.5351174473762512, 0.5770040154457092, 0.48935651779174805, 0.8514793515205383, 0.6764584183692932], [2.6461021900177, -0.3033120334148407, 0.10734428465366364, 1.0293411016464233, 1.102855920791626]]"
"[[1.7643598318099976, -0.23599478602409363, -0.48156124353408813, -0.531594455242157, -1.9682964086532593], [1.940934658050537, -0.7046175599098206, -0.560731053352356, -0.5840294361114502, -2.171499729156494], [0.4471997618675232, 1.0610789060592651, 0.9253199696540833, 0.17548047006130219, 1.5761816501617432], [-0.5030229091644287, 0.5820533037185669, 0.4355257451534271, 0.8530041575431824, 0.708506166934967], [2.6816914081573486, -0.32240042090415955, 0.06874685734510422, 0.992576539516449, 1.0732357501983643]]"
"[[1.8019111156463623, -0.2685164213180542, -0.5261951088905334, -0.5635492205619812, -1.997359037399292], [1.9643967151641846, -0.7271459102630615, -0.5873985886573792, -0.6053999662399292, -2.192476511001587], [0.47836804389953613, 1.0609930753707886, 0.9182441830635071, 0.20664002001285553, 1.5625356435775757], [-0.44508102536201477, 0.5945207476615906, 0.44669419527053833, 0.8113413453102112, 0.7665544152259827], [2.7227306365966797, -0.3571856915950775, 0.019416235387325287, 0.9557040929794312, 1.0406160354614258]]"
"[[1.8280973434448242, -0.2916630506515503, -0.5535661578178406, -0.5884224772453308, -2.0198421478271484], [1.9882391691207886, -0.7501128911972046, -0.6124687790870667, -0.6287187337875366, -2.2152163982391357], [0.5055081844329834, 1.0526454448699951, 0.9114525318145752, 0.23376499116420746, 1.5629045963287354], [-0.40730908513069153, 0.583673894405365, 0.44413211941719055, 0.7953559160232544, 0.8043700456619263], [2.752902030944824, -0.381789892911911, -0.009826083667576313, 0.9270452260971069, 1.0146617889404297]]"
"[[1.854910969734192, -0.3185545802116394, -0.5763098001480103, -0.6145824790000916, -2.0417373180389404], [2.0137221813201904, -0.77607262134552, -0.6374375224113464, -0.6541448831558228, -2.2392942905426025], [0.5354094505310059, 1.0328068733215332, 0.9110806584358215, 0.2636621594429016, 1.571837306022644], [-0.3680390417575836, 0.5595128536224365, 0.44701385498046875, 0.7819449305534363, 0.8438611626625061], [2.7829527854919434, -0.4106317162513733, -0.03381571173667908, 0.8962440490722656, 0.9900821447372437]]"
"[[1.8789745569229126, -0.341493159532547, -0.5985298752784729, -0.6378937363624573, -2.0626492500305176], [2.0231876373291016, -0.786188542842865, -0.6464145183563232, -0.6634177565574646, -2.248298406600952], [0.5609521865844727, 1.0202500820159912, 0.9047630429267883, 0.28917258977890015, 1.5785528421401978], [-0.33681291341781616, 0.5442523956298828, 0.43802228569984436, 0.7736659646034241, 0.8750540614128113], [2.8113460540771484, -0.4350220561027527, -0.057490359991788864, 0.8686184883117676, 0.9649529457092285]]"
"[[1.8975107669830322, -0.3549010157585144, -0.6213772892951965, -0.6562672257423401, -2.0807816982269287], [2.0243914127349854, -0.7862825989723206, -0.6489173769950867, -0.6643175482749939, -2.249811887741089], [0.5864344239234924, 1.0175812244415283, 0.8825644850730896, 0.31467539072036743, 1.5859861373901367], [-0.30060508847236633, 0.5499488711357117, 0.41392219066619873, 0.758529782295227, 0.9112120866775513], [2.8347229957580566, -0.44938498735427856, -0.08247978240251541, 0.8475421667098999, 0.94310063123703]]"
"[[1.9138776063919067, -0.37268829345703125, -0.6388710737228394, -0.665991485118866, -2.0960803031921387], [2.0320885181427, -0.7955313324928284, -0.6574874520301819, -0.6695138216018677, -2.2577903270721436], [0.6198251247406006, 1.00664222240448, 0.8949808478355408, 0.34833797812461853, 1.5664904117584229], [-0.27262082695961, 0.5316609740257263, 0.4269539415836334, 0.7445458769798279, 0.9392094016075134], [2.852177619934082, -0.46925145387649536, -0.1021408885717392, 0.8385394811630249, 0.9243346452713013]]"
"[[1.9262784719467163, -0.3907639682292938, -0.6427702903747559, -0.6744877696037292, -2.11138916015625], [2.044065475463867, -0.8106571435928345, -0.6668420433998108, -0.6804266571998596, -2.2718541622161865], [0.6522906422615051, 0.9749109148979187, 0.9130652546882629, 0.38102373480796814, 1.5717219114303589], [-0.26018646359443665, 0.48493796586990356, 0.4368642270565033, 0.7551584839820862, 0.951286792755127], [2.8667800426483154, -0.48863935470581055, -0.10491874068975449, 0.8310330510139465, 0.9042811393737793]]"
"[[1.948146104812622, -0.4096202254295349, -0.6668017506599426, -0.6955618262290955, -2.1279006004333496], [2.077662706375122, -0.842408299446106, -0.7024394869804382, -0.7137012481689453, -2.3032009601593018], [0.6708441376686096, 0.9709333181381226, 0.895146369934082, 0.3995392322540283, 1.581512689590454], [-0.1939552128314972, 0.5153924822807312, 0.4497339129447937, 0.6980917453765869, 1.017637848854065], [2.8904788494110107, -0.5087912678718567, -0.13104553520679474, 0.8062642812728882, 0.8873986005783081]]"
"[[1.9613580703735352, -0.4257071316242218, -0.6786341071128845, -0.7023142576217651, -2.1426279544830322], [2.088355541229248, -0.854914665222168, -0.7132167816162109, -0.7221577167510986, -2.3151841163635254], [0.7053653597831726, 0.9639609456062317, 0.907468855381012, 0.434374064207077, 1.5553878545761108], [-0.18066081404685974, 0.49903368949890137, 0.4497053623199463, 0.6979759335517883, 1.0294747352600098], [2.905202627182007, -0.5264194011688232, -0.14382509887218475, 0.8011459112167358, 0.8682563900947571]]"
"[[1.9768216609954834, -0.44024568796157837, -0.6920086741447449, -0.7162320017814636, -2.164490222930908], [2.0924179553985596, -0.8595744967460632, -0.716528594493866, -0.725587785243988, -2.3227462768554688], [0.7326202988624573, 0.9407448768615723, 0.8949959874153137, 0.4617769420146942, 1.5816024541854858], [-0.1663767397403717, 0.46885842084884644, 0.4275403320789337, 0.7114059925079346, 1.0432469844818115], [2.9275314807891846, -0.5415080189704895, -0.157105952501297, 0.7866631746292114, 0.838978111743927]]"
"[[1.9949119091033936, -0.46023115515708923, -0.7092944979667664, -0.728277862071991, -2.1816060543060303], [2.0976898670196533, -0.8669689893722534, -0.7218143939971924, -0.7286191582679749, -2.3286235332489014], [0.7652186751365662, 0.9278042316436768, 0.9085502624511719, 0.4945637583732605, 1.5635151863098145], [-0.13914896547794342, 0.45682352781295776, 0.44486796855926514, 0.6947896480560303, 1.0678668022155762], [2.9483559131622314, -0.5636707544326782, -0.17671433091163635, 0.773501455783844, 0.8169337511062622]]"
"[[2.0128676891326904, -0.47513487935066223, -0.7283163666725159, -0.7457355260848999, -2.200554132461548], [2.0997369289398193, -0.8688856959342957, -0.7241343855857849, -0.7302276492118835, -2.3318936824798584], [0.7970686554908752, 0.916110098361969, 0.9074461460113525, 0.526503324508667, 1.5588228702545166], [-0.10401307791471481, 0.44997555017471313, 0.45082521438598633, 0.6783238649368286, 1.0929443836212158], [2.9720544815063477, -0.5802286267280579, -0.19799606502056122, 0.7528858780860901, 0.7932796478271484]]"
"[[2.025764226913452, -0.4836740493774414, -0.7461531162261963, -0.7578654289245605, -2.2125706672668457], [2.0983564853668213, -0.8663872480392456, -0.7245672941207886, -0.728145956993103, -2.3305585384368896], [0.8167392015457153, 0.9262430667877197, 0.8849159479141235, 0.5461881160736084, 1.553734302520752], [-0.08327172696590424, 0.4653165340423584, 0.42539921402931213, 0.6724092960357666, 1.1035295724868774], [2.9896023273468018, -0.5906062126159668, -0.21927891671657562, 0.7373324036598206, 0.7775278091430664]]"
"[[2.036924123764038, -0.49431493878364563, -0.7539162039756775, -0.7714391350746155, -2.2213971614837646], [2.1044907569885254, -0.8728172183036804, -0.7293157577514648, -0.7353798151016235, -2.335998296737671], [0.8393762707710266, 0.9088447093963623, 0.8851882815361023, 0.5687312483787537, 1.561010718345642], [-0.0706033781170845, 0.44080379605293274, 0.4221154749393463, 0.6802847385406494, 1.1088868379592896], [3.0030031204223633, -0.6021026968955994, -0.22733032703399658, 0.7206768989562988, 0.7676859498023987]]"
"[[2.0526437759399414, -0.5115189552307129, -0.7647455930709839, -0.7874550819396973, -2.2326693534851074], [2.1038289070129395, -0.874372661113739, -0.7264757752418518, -0.7350064516067505, -2.3342177867889404], [0.8609554171562195, 0.8857763409614563, 0.8939065933227539, 0.5901719927787781, 1.5686372518539429], [-0.04089478403329849, 0.4183805584907532, 0.44162610173225403, 0.670159637928009, 1.1285451650619507], [3.0231473445892334, -0.622718095779419, -0.24139775335788727, 0.698278546333313, 0.7524501085281372]]"
"[[2.0658786296844482, -0.5220065116882324, -0.7826098203659058, -0.7965002059936523, -2.2491917610168457], [2.113522529602051, -0.8830874562263489, -0.7385849356651306, -0.7426412105560303, -2.3459341526031494], [0.8864414095878601, 0.8877852559089661, 0.8818749189376831, 0.6158692836761475, 1.5600006580352783], [-0.018092114478349686, 0.4226500689983368, 0.42156344652175903, 0.6767598986625671, 1.1188580989837646], [3.0395164489746094, -0.6331785917282104, -0.26011383533477783, 0.69031822681427, 0.7318213582038879]]"
"[[2.084211826324463, -0.5386579632759094, -0.8037994503974915, -0.8118011355400085, -2.262688398361206], [2.1305294036865234, -0.8995975255966187, -0.7575244307518005, -0.7582834362983704, -2.3610286712646484], [0.8994960784912109, 0.8933640122413635, 0.8786802291870117, 0.6289070844650269, 1.5468947887420654], [0.03252476081252098, 0.45005059242248535, 0.4397001564502716, 0.6450479626655579, 1.1295466423034668], [3.055490732192993, -0.6484702229499817, -0.28034862875938416, 0.6761770844459534, 0.7196803092956543]]"
"[[2.0943217277526855, -0.546638548374176, -0.8134311437606812, -0.8231227993965149, -2.274301052093506], [2.148629665374756, -0.9162407517433167, -0.7758935689926147, -0.7769719362258911, -2.3798630237579346], [0.9177586436271667, 0.8822701573371887, 0.8700425624847412, 0.6472072005271912, 1.5574662685394287], [0.048704300075769424, 0.4300127327442169, 0.4231308698654175, 0.6531866192817688, 1.1410000324249268], [3.062967538833618, -0.6522594690322876, -0.2847207188606262, 0.669395387172699, 0.7110760807991028]]"
"[[2.114969491958618, -0.5681678652763367, -0.8310809135437012, -0.8407949805259705, -2.295274257659912], [2.164686918258667, -0.933560848236084, -0.7912809252738953, -0.7919482588768005, -2.396998882293701], [0.9374222755432129, 0.8610011339187622, 0.877389669418335, 0.6669668555259705, 1.565136194229126], [0.09579524397850037, 0.41055411100387573, 0.4492661654949188, 0.6373685598373413, 1.1582965850830078], [3.085747241973877, -0.6737275123596191, -0.3015531003475189, 0.6515969038009644, 0.6869031190872192]]"
"[[2.1183950901031494, -0.5657586455345154, -0.8427584171295166, -0.844735324382782, -2.2969470024108887], [2.167534112930298, -0.933205246925354, -0.7976710796356201, -0.7945429682731628, -2.3985867500305176], [0.944674551486969, 0.8780868649482727, 0.8466848134994507, 0.6741747856140137, 1.5679893493652344], [0.11455491930246353, 0.44439294934272766, 0.40128883719444275, 0.6348282694816589, 1.1649320125579834], [3.0897607803344727, -0.6709862351417542, -0.3149275481700897, 0.6470610499382019, 0.6857517957687378]]"
"[[2.1182637214660645, -0.5654001832008362, -0.8450655341148376, -0.8438628315925598, -2.2916648387908936], [2.162421703338623, -0.928260326385498, -0.7935294508934021, -0.7889570593833923, -2.3909404277801514], [0.9476425647735596, 0.8859870433807373, 0.8422306776046753, 0.6768473982810974, 1.560044288635254], [0.15688155591487885, 0.4767814576625824, 0.41199782490730286, 0.6053707003593445, 1.169885516166687], [3.0896592140197754, -0.6734640598297119, -0.3210066258907318, 0.6446349620819092, 0.6912562251091003]]"
"[[2.129988431930542, -0.5763952136039734, -0.8563257455825806, -0.8551090359687805, -2.30145525932312], [2.1648361682891846, -0.9311303496360779, -0.7958310842514038, -0.7910954356193542, -2.392918348312378], [0.9638218879699707, 0.8788352608680725, 0.8360258340835571, 0.6927796602249146, 1.5648298263549805], [0.20100611448287964, 0.4680626690387726, 0.4140690267086029, 0.5976195335388184, 1.1778219938278198], [3.1059396266937256, -0.6874876618385315, -0.33571743965148926, 0.628630518913269, 0.6774344444274902]]"
"[[2.125347137451172, -0.5769195556640625, -0.8463336229324341, -0.8470778465270996, -2.3035085201263428], [2.153027057647705, -0.9227951169013977, -0.7814405560493469, -0.7779994606971741, -2.3850483894348145], [0.9798089265823364, 0.8591675162315369, 0.8485437035560608, 0.7096570730209351, 1.567118763923645], [0.19787180423736572, 0.41964972019195557, 0.4244876205921173, 0.6348491907119751, 1.1495206356048584], [3.109321355819702, -0.6936361789703369, -0.33076444268226624, 0.632325291633606, 0.6663805842399597]]"
"[[2.126373767852783, -0.5763214826583862, -0.852167546749115, -0.8428271412849426, -2.3146910667419434], [2.1547234058380127, -0.923658549785614, -0.7854861617088318, -0.7770489454269409, -2.3919754028320312], [0.9992989301681519, 0.8619204759597778, 0.8324690461158752, 0.7300583720207214, 1.5663105249404907], [0.19808228313922882, 0.4159058630466461, 0.38482949137687683, 0.6678215861320496, 1.1256386041641235], [3.1129019260406494, -0.6920127868652344, -0.33582931756973267, 0.6413466334342957, 0.6515865921974182]]"
"[[2.1242547035217285, -0.5746874213218689, -0.8543269634246826, -0.8364040851593018, -2.3112337589263916], [2.1427879333496094, -0.9126076698303223, -0.7753661870956421, -0.7628799676895142, -2.379591941833496], [1.0053844451904297, 0.8708264827728271, 0.8303717374801636, 0.7360770106315613, 1.552541971206665], [0.23473286628723145, 0.44343629479408264, 0.39326605200767517, 0.6418218016624451, 1.1302411556243896], [3.119784116744995, -0.6993356943130493, -0.34907475113868713, 0.637951135635376, 0.6460230946540833]]"
"[[2.1335554122924805, -0.5850651264190674, -0.8567743301391602, -0.8513630032539368, -2.3110835552215576], [2.1484668254852295, -0.919333815574646, -0.7778684496879578, -0.7714909911155701, -2.3807318210601807], [1.0112510919570923, 0.8538357019424438, 0.8398563861846924, 0.741073727607727, 1.5614184141159058], [0.2631213963031769, 0.4182446300983429, 0.41712355613708496, 0.6223411560058594, 1.1605024337768555], [3.1268813610076904, -0.7095298767089844, -0.3505878746509552, 0.6195337176322937, 0.649607241153717]]"
"[[2.122581958770752, -0.5774290561676025, -0.8408342003822327, -0.8436873555183411, -2.296356678009033], [2.133152723312378, -0.9060470461845398, -0.7596567273139954, -0.7578940391540527, -2.3633790016174316], [1.0167182683944702, 0.8389268517494202, 0.8479475378990173, 0.7461614012718201, 1.56917405128479], [0.2689287066459656, 0.39440208673477173, 0.4302709400653839, 0.6192885637283325, 1.1752777099609375], [3.126220226287842, -0.7122641801834106, -0.3460673987865448, 0.6133517026901245, 0.6557744741439819]]"
"[[2.128380537033081, -0.5797010064125061, -0.8486552834510803, -0.8521311283111572, -2.3001902103424072], [2.1409378051757812, -0.9117061495780945, -0.7684465050697327, -0.7667485475540161, -2.369952917098999], [1.0212548971176147, 0.8409060835838318, 0.8362605571746826, 0.7502234578132629, 1.5757646560668945], [0.28311675786972046, 0.40047359466552734, 0.41205477714538574, 0.6093235015869141, 1.1988284587860107], [3.126267910003662, -0.7094921469688416, -0.3482305407524109, 0.6100631952285767, 0.6585267782211304]]"
"[[2.150714874267578, -0.6008796095848083, -0.8682917952537537, -0.8752888441085815, -2.3180465698242188], [2.1591708660125732, -0.9300342798233032, -0.7859416007995605, -0.7855250835418701, -2.3865532875061035], [1.0317271947860718, 0.8273138999938965, 0.8417355418205261, 0.7605277299880981, 1.5809266567230225], [0.32608792185783386, 0.3947232961654663, 0.4319322407245636, 0.5876637101173401, 1.2120736837387085], [3.141390085220337, -0.7241286635398865, -0.35987696051597595, 0.5929458141326904, 0.6475902795791626]]"
"[[2.138416051864624, -0.5990346074104309, -0.8459850549697876, -0.8571329712867737, -2.316155433654785], [2.1432924270629883, -0.9206470847129822, -0.7652143836021423, -0.7674912214279175, -2.37693452835083], [1.0551642179489136, 0.7838000655174255, 0.8647556304931641, 0.7866607308387756, 1.5974572896957397], [0.3242768943309784, 0.33049702644348145, 0.452059268951416, 0.612420380115509, 1.205796718597412], [3.144251585006714, -0.7340093851089478, -0.3489896059036255, 0.6007020473480225, 0.632856547832489]]"
"[[2.1216723918914795, -0.5890322923660278, -0.8263022303581238, -0.8331887722015381, -2.3138322830200195], [2.128096342086792, -0.9092259407043457, -0.7485105991363525, -0.7490732669830322, -2.369628667831421], [1.0762481689453125, 0.7648077011108398, 0.8726522326469421, 0.8110311627388, 1.5993002653121948], [0.30894413590431213, 0.2951368987560272, 0.444001704454422, 0.6651571393013, 1.1590112447738647], [3.138570785522461, -0.7316437363624573, -0.3370257616043091, 0.6208563446998596, 0.6225920915603638]]"
"[[2.1170120239257812, -0.5805476307868958, -0.8259077072143555, -0.8335852026939392, -2.299327850341797], [2.1214470863342285, -0.9001838564872742, -0.7434278726577759, -0.7444943189620972, -2.357044219970703], [1.0681767463684082, 0.775982677936554, 0.8563660979270935, 0.8007146120071411, 1.6081072092056274], [0.3530762493610382, 0.3287626802921295, 0.43432047963142395, 0.6160639524459839, 1.2094879150390625], [3.1386489868164062, -0.7300156950950623, -0.3452499806880951, 0.6100015044212341, 0.6349611282348633]]"
"[[2.1155190467834473, -0.5811727643013, -0.8231591582298279, -0.8306993246078491, -2.296882152557373], [2.1199989318847656, -0.9000255465507507, -0.7414467930793762, -0.7424961924552917, -2.3552064895629883], [1.0674365758895874, 0.7746059894561768, 0.863897442817688, 0.8000411987304688, 1.60220205783844], [0.36250340938568115, 0.3294190764427185, 0.45021557807922363, 0.6144863963127136, 1.1968517303466797], [3.136762857437134, -0.7315583825111389, -0.3434308171272278, 0.6124124526977539, 0.6369949579238892]]"
"[[2.122809648513794, -0.5906097888946533, -0.829608142375946, -0.8342272639274597, -2.302856922149658], [2.1227104663848877, -0.9045808911323547, -0.7440916299819946, -0.7435216307640076, -2.357757091522217], [1.0771002769470215, 0.7637305855751038, 0.8691439628601074, 0.8080590963363647, 1.6052274703979492], [0.39177101850509644, 0.32053738832473755, 0.4646431505680084, 0.6008325219154358, 1.205911636352539], [3.145840883255005, -0.7428944110870361, -0.3523934483528137, 0.6066513657569885, 0.6280965209007263]]"
"[[2.1076157093048096, -0.5826897621154785, -0.8093876838684082, -0.8149998784065247, -2.2935900688171387], [2.107468605041504, -0.8935577869415283, -0.7262486219406128, -0.7266575694084167, -2.346015453338623], [1.09407377243042, 0.7425529956817627, 0.8816513419151306, 0.828639030456543, 1.607743263244629], [0.3829502463340759, 0.2833351492881775, 0.4772922694683075, 0.629256546497345, 1.1813745498657227], [3.143648862838745, -0.745672881603241, -0.34435027837753296, 0.6147060394287109, 0.6236900091171265]]"
"[[2.1123037338256836, -0.5917815566062927, -0.8071982860565186, -0.8188339471817017, -2.2989695072174072], [2.109318494796753, -0.898396372795105, -0.7249241471290588, -0.7285919189453125, -2.3489677906036377], [1.1085177659988403, 0.7168048024177551, 0.8891821503639221, 0.843080461025238, 1.6250947713851929], [0.39621058106422424, 0.24984849989414215, 0.48800092935562134, 0.626839280128479, 1.197432279586792], [3.150069236755371, -0.7553185224533081, -0.3431578576564789, 0.6092106103897095, 0.6162320971488953]]"
"[[2.1110217571258545, -0.5938199162483215, -0.802471399307251, -0.8165103197097778, -2.297010660171509], [2.1076672077178955, -0.898766040802002, -0.7216752171516418, -0.7267175316810608, -2.347230911254883], [1.111709713935852, 0.7059147953987122, 0.8963119387626648, 0.8457599878311157, 1.6304336786270142], [0.3989047110080719, 0.23541758954524994, 0.5030842423439026, 0.6225508451461792, 1.2021492719650269], [3.1495187282562256, -0.758473813533783, -0.3399844765663147, 0.6098570823669434, 0.6167107224464417]]"
