steps,reward
50000.0,-26.18
100000.0,-25.42
150000.0,-24.99
200000.0,-24.01
250000.0,-23.87
300000.0,-22.49
350000.0,-23.85
400000.0,-23.06
450000.0,-23.67
500000.0,-22.78
550000.0,-22.33
600000.0,-23.05
650000.0,-22.26
700000.0,-21.65
750000.0,-22.98
800000.0,-23.31
